Number	Name	Desig	Family	CS	Class	DS	DF	Diam	HS	HB	H	GS	G	G2	AS	pF	Albedo	PF	Period	PDesc	Freq	AF	AMin	AMax	U	Pole	Bin	Notes	
0	2016 RB1	2016 RB1	9101	A	S*	C		0.007	M		28.3	A	0.24		A		0.20		0.0267		99.999999		0.18	0.21	3-	0		

0	2016 RD20	2016 RD20	9101	A	S*	C		0.033	M		24.8	A	0.24		A		0.20									0		

0	2016 RD34	2016 RD34	9101	A	S*	C		0.009	M		27.7	A	0.24		A		0.20		0.0230		99.999999			0.45	2-	0		

0	2016 RF34	2016 RF34	9101	A	S*	C		0.037	M		24.5	A	0.24		A		0.20									0		

0	2016 RH18	2016 RH18	9101	A	S*	C		0.142	M		21.6	A	0.24		A		0.20		0.22		99.999999			0.85	1+	0		

0	2016 RJ18	2016 RJ18	9101	A	S*	C		0.059	M		23.5	A	0.24		A		0.20									0		

0	2016 RL20	2016 RL20	9101	A	S*	C		0.059	M		23.5	A	0.24		A		0.20									0		

0	2016 RM20	2016 RM20	9101	A	S*	C		0.017	M		26.2	A	0.24		A		0.20									0		

0	2016 RM40	2016 RM40	9101	A	S*	C		0.034	M		24.7	A	0.24		A		0.20									0		I

0	2016 RT33	2016 RT33	9101	A	S*	C		0.049	M		23.9	A	0.24		A		0.20									0		

0	2016 RW	2016 RW	9101	A	S*	C		0.068	M		23.2	A	0.24		A		0.20									0		I

0	2016 SA2	2016 SA2	9101	A	S*	C		0.007	M		28.2	A	0.24		A		0.20									0		

0	2016 SW1	2016 SW1	9101	A	S*	C		0.006	M		28.5	A	0.24		A		0.20									0		

0	2016 SZ1	2016 SZ1	9101	A	S*	C		0.016	M		26.3	A	0.24		A		0.20									0		

0	2016 TB11	2016 TB11	9101	A	S*	C		0.027	M		25.2	A	0.24		A		0.20									0		I

0	2016 TB57	2016 TB57	9101	A	S*	C		0.018	M		26.1	A	0.24		A		0.20									0		

0	2016 TD18	2016 TD18	9101	A	S*	C		0.057	M		23.6	A	0.24		A		0.20									0		

0	2016 TL2	2016 TL2	9101	A	S*	C		0.108	M		22.2	A	0.24		A		0.20		33.5		0.716418			0.25	2	0		

0	2016 TM56	2016 TM56	9101	A	S*	C		0.012	M		26.9	A	0.24		A		0.20									0		I

0	2016 TX17	2016 TX17	9101	A	S*	C		0.059	M		23.5	A	0.24		A		0.20									0		I

0	2016 TZ19	2016 TZ19	9101	A	S*	C		0.070	M		23.15	A	0.24		A		0.20									0		I

0	2016 UD41	2016 UD41	9101	A	S*	C		0.082	M		22.8	A	0.24		A		0.20									0		I

0	2016 UE	2016 UE	9101	A	S*	C		0.024	L		25.48	A	0.24		A		0.20		1.75483		13.676538			1.25	3	0		T

0	2016 UH101	2016 UH101	9101	A	S*	C		0.086	M		22.7	A	0.24		A		0.20									0		I

0	2016 UZ25	2016 UZ25	9101	A	S*	C		0.142	M		21.6	A	0.24		A		0.20									0		I

0	2016 VA	2016 VA	9101	A	S*	C		0.009	M		27.6	A	0.24		A		0.20	>	6.		4.000000	>		0.35	2-	0		

0	2016 VK6	2016 VK6	9101	A	S*	C		0.098	M		22.4	A	0.24		A		0.20									0		

0	2016 VP4	2016 VP4	9101	A	S*	C		0.043	M		24.2	A	0.24		A		0.20	>	2.0		12.000000	>		0.92	2-	0		D

0	2016 WB8	2016 WB8	9101	A	S*	C		0.020	M		25.9	A	0.24		A		0.20									0		

0	2016 WG7	2016 WG7	9101	A	S*	C		0.019	M		26.0	A	0.24		A		0.20									0		

0	2016 WL7	2016 WL7	9101	A	S*	C		0.041	M		24.3	A	0.24		A		0.20									0		

0	2016 WN48	2016 WN48	9101	A	S*	C		0.033	M		24.8	A	0.24		A		0.20									0		I

0	2016 WP	2016 WP	9101	A	S*	C		0.124	M		21.9	A	0.24		A		0.20	>	1.1		21.818182	>		0.89		0		N

0	2016 WQ	2016 WQ	9101	A	S*	C		0.024	M		25.5	A	0.24		A		0.20									0		

0	2016 WZ8	2016 WZ8	9101	A	S*	C		0.006	M		28.4	A	0.24		A		0.20									0		

0	2016 XA18	2016 XA18	9101	A	S*	C		0.071	M		23.1	A	0.24		A		0.20									0		I

0	2016 XR23	2016 XR23	9101	A	S*	C		0.025	M		25.4	A	0.24		A		0.20									0		

0	2016 YC8	2016 YC8	9101	A	S*	C		0.036	M		24.6	A	0.24		A		0.20									0		

0	2016 YF	2016 YF	9101	A	S*	C		0.025	M		25.4	A	0.24		A		0.20									0		

0	2016 YF8	2016 YF8	9101	A	S*	C		0.098	M		22.4	M	0.15		A		0.20									0		NI

0	2016 YH3	2016 YH3	9101	A	S*	C		0.037	M		24.5	A	0.24		A		0.20									0		

0	2016 YM	2016 YM	9101	A	S*	C		0.118	M		22	A	0.24		A		0.20	>	0.9		26.666667	>		0.14		0		

0	2016 YM1	2016 YM1	9101	A	S*	C		0.113	M		22.1	A	0.24		A		0.20		0.47		51.063830			1.07	1+	0		

0	2016 YM3	2016 YM3	9101	A	S*	C		0.013	M		26.8	A	0.24		A		0.20									0		

0	2017 AE3	2017 AE3	9101	A	S*	C		0.130	M		21.8	A	0.24		A		0.20	>	1.0		24.000000	>		1.13		0		

0	2017 AG5	2017 AG5	9101	A	S*	C		0.089	L		22.63	A	0.24		A		0.20		7.346		3.267084			0.20	2	0		

0	2017 AP19	2017 AP19	9101	A	S*	C		0.057	M		23.6	A	0.24		A		0.20									0		NI

0	2017 AR4	2017 AR4	9101	A	S*	C		0.033	M		24.8	A	0.24		A		0.20									0		

0	2017 AS4	2017 AS4	9101	A	S*	C		0.013	M		26.8	A	0.24		A		0.20									0		

0	2017 AT4	2017 AT4	9101	A	S*	C		0.014	M		26.6	A	0.24		A		0.20									0		

0	2017 BJ30	2017 BJ30	9101	A	S*	C		0.014	M		26.7	A	0.24		A		0.20		0.0871		99.999999			0.89	2+	0		

0	2017 BK	2017 BK	9101	A	S*	C		0.047	M		24.0	A	0.24		A		0.20									0		

0	2017 BL30	2017 BL30	9101	A	S*	C		0.065	M		23.3	A	0.24		A		0.20									0		

0	2017 BM123	2017 BM123	9101	A	S*	C		0.052	M		23.8	A	0.24		A		0.20		2.1503		11.161233		0.37	0.55	3	0		T

0	2017 BM3	2017 BM3	9101	A	S*	C		0.075	M		23.0	A	0.24		A		0.20									0		NI

0	2017 BQ6	2017 BQ6	9101	A	S*	C		0.156	M		21.4	A	0.24		A		0.20		2.150		11.162791		0.31	0.38	2	0		

0	2017 BS32	2017 BS32	9101	A	S*	C		0.011	M		27.2	A	0.24		A		0.20		0.179		99.999999			0.20	2	0		

0	2017 BS5	2017 BS5	9101	A	S*	C		0.042	M		24.24	A	0.24		A		0.20		36.1		0.664820			0.51	2	0		

0	2017 BT	2017 BT	9101	A	S*	C		0.103	M		22.3	A	0.24		A		0.20									0		

0	2017 BU	2017 BU	9101	A	S*	C		0.027	M		25.2	A	0.24		A		0.20									0		

0	2017 BW	2017 BW	9101	A	S*	C		0.059	L		23.49	A	0.24		A		0.20		14.559		1.648465			0.53	3	0		T

0	2017 BY93	2017 BY93	9101	A	S*	C		0.066	L		23.28	A	0.24		A		0.20		0.82255		29.177558			0.14	3	0		T?

0	2017 CF32	2017 CF32	9101	A	S*	C		0.015	T		26.47	A	0.24		A		0.20		3.575		6.713287			1.56	3	0		T

0	2017 CP32	2017 CP32	9101	A	S*	C		0.047	M		24	A	0.24		A		0.20	>	1.7		14.117647	>		0.6		0		

0	2017 CR32	2017 CR32	9101	A	S*	C		0.090	L		22.60	A	0.24		A		0.20		14.91		1.609658		0.27	0.43	2+	0		T-

0	2017 CX31	2017 CX31	9101	A	S*	C		0.028	M		25.1	A	0.24		A		0.20									0		NI

0	2017 DA36	2017 DA36	9101	A	S*	C		0.028	M		25.1	A	0.24		A		0.20									0		

0	2017 DA38	2017 DA38	9101	A	S*	C		0.030	M		25.0	A	0.24		A		0.20									0		

0	2017 DC36	2017 DC36	9101	A	S*	C		0.109	L		22.17	A	0.24		A		0.20		7.1389		3.361862		0.91	1.16	3	0		T

0	2017 DL34	2017 DL34	9101	A	S*	C		0.020	M		25.9	A	0.24		A		0.20									0		

0	2017 DT34	2017 DT34	9101	A	S*	C		0.008	M		27.8	A	0.24		A		0.20									0		NI

0	2017 DV15	2017 DV15	9101	A	S*	C		0.027	M		25.2	A	0.24		A		0.20									0		

0	2017 DW34	2017 DW34	9101	A	S*	C		0.068	M		23.2	A	0.24		A		0.20									0		NI

0	2017 EA3	2017 EA3	9101	A	S*	C		0.068	M		23.2	A	0.24		A		0.20		0.71		33.802817			0.05	1+	0		

0	2017 EE3	2017 EE3	9101	A	S*	C		0.019	M		26.0	A	0.24		A		0.20		0.1050		99.999999			0.9	2	0		D

0	2017 EE4	2017 EE4	9101	A	S*	C		0.030	M		25.0	A	0.24		A		0.20		0.00699		99.999999			0.31	2	0		

0	2017 EH4	2017 EH4	9101	A	S*	C		0.045	M		24.1	A	0.24		A		0.20		0.0624		99.999999			0.56	3-	0		

0	2017 EK	2017 EK	9101	A	S*	C		0.043	M		24.2	A	0.24		A		0.20		0.0083		99.999999			1.59	2	0		

0	2017 EK3	2017 EK3	9101	A	S*	C		0.016	M		26.3	A	0.24		A		0.20	>	2		12.000000	>		0.3	2	0		

0	2017 EL4	2017 EL4	9101	A	S*	C		0.025	M		25.4	A	0.24		A		0.20									0		NI

0	2017 ER13	2017 ER13	9101	A	S*	C		0.142	M		21.6	A	0.24		A		0.20									0		NI

0	2017 EZ2	2017 EZ2	9101	A	S*	C		0.028	M		25.1	A	0.24		A		0.20		0.0138		99.999999			0.23	2+	0		

0	2017 FH101	2017 FH101	9101	A	S*	C		0.094	M		22.5	A	0.24		A		0.20		0.3468		69.204152			0.58	3	0		

0	2017 FJ	2017 FJ	9101	A	S*	C		0.007	M		28.2	A	0.24		A		0.20		0.0165		99.999999			0.57	3-	0		

0	2017 FK	2017 FK	9101	A	S*	C		0.010	M		27.4	A	0.24		A		0.20		0.00428		99.999999			0.30	2	0		

0	2017 FL127	2017 FL127	9101	A	S*	C		0.078	M		22.9	M	0.15		A		0.20									0		NI

0	2017 GK4	2017 GK4	9101	A	S*	C		0.142	M		21.6	A	0.24		A		0.20		0.301		79.734219			1.12	2	0		

0	2017 GM4	2017 GM4	9101	A	S*	C		0.118	M		22.0	A	0.24		A		0.20		2.878		8.339124			0.45	3-	0		

0	2017 HN3	2017 HN3	9101	A	S*	C		0.142	M		21.6	A	0.24		A		0.20									0		

0	2017 HP49	2017 HP49	9101	A	S*	C		0.078	M		22.9	A	0.24		A		0.20									0		NI

0	2017 HU49	2017 HU49	9101	A	S*	C		0.015	M		26.5	A	0.24		A		0.20		0.62		38.709677			0.7	2	0		T

0	2017 HV3	2017 HV3	9101	A	S*	C		0.054	M		23.7	A	0.24		A		0.20		0.0881		99.999999			0.77	3	0		

0	2017 JA2	2017 JA2	9101	A	S*	C		0.034	M		24.7	A	0.24		A		0.20		3.88		6.185567		0.84	0.91	3-	0		

0	2017 JF3	2017 JF3	9101	A	S*	C		0.130	M		21.8	A	0.24		A		0.20									0		

0	2017 JM2	2017 JM2	9101	A	S*	C		0.041	M		24.3	A	0.24		A		0.20		0.0188		99.999999			0.65	3	0		

0	2017 KJ27	2017 KJ27	9101	A	S*	C		0.025	M		25.4	A	0.24		A		0.20		0.036		99.999999			0.58	3-	0		

0	2017 KO31	2017 KO31	9101	A	S*	C		0.065	M		23.3	M	0.15		A		0.20									0		NI

0	2017 KR27	2017 KR27	9101	A	S*	C		0.059	M		23.5	A	0.24		A		0.20									0		NI

0	2017 LD	2017 LD	9101	A	S*	C		0.009	M		27.5	A	0.24		A		0.20		0.0660		99.999999			0.47	3-	0		

0	2017 LE	2017 LE	9101	A	S*	C		0.016	M		26.4	A	0.24		A		0.20		0.0281		99.999999			0.38	3-	0		

0	2017 MB5	2017 MB5	9101	A	S*	C		0.086	M		22.7	A	0.24		A		0.20									0		NI

0	2017 MC1	2017 MC1	9101	A	S*	C		0.039	M		24.4	A	0.24		A		0.20		33.		0.727273			0.7	1	0		

0	2017 MO8	2017 MO8	9101	A	S*	C		0.019	M		26.0	A	0.24		A		0.20		0.0544		99.999999			1.58	3	0		

0	2017 NH	2017 NH	9101	A	S*	C		0.149	M		21.5	A	0.24		A		0.20		2.481		9.673519			1.1	2+	0		T

0	2017 PL26	2017 PL26	9101	A	S*	C		0.108	M		22.2	A	0.24		A		0.20									0		NI

0	2017 PR25	2017 PR25	9101	A	S*	C		0.155	L		21.42	A	0.24		A		0.20		3.5144		6.829046			0.85	3	0		

0	2017 PS25	2017 PS25	9101	A	S*	C		0.156	M		21.4	A	0.24		A		0.20		3.848		6.237006			0.40	2+	0		

0	2017 QB35	2017 QB35	9101	A	S*	C		0.004	M		29.3	A	0.24		A		0.20									0		

0	2017 QG18	2017 QG18	9101	A	S*	C		0.012	M		27.0	A	0.24		A		0.20		0.003298		99.999999			0.21	2+	0		

0	2017 QK	2017 QK	9101	A	S*	C		0.052	M		23.8	A	0.24		A		0.20		0.1599		99.999999			0.20	2	0		

0	2017 QL33	2017 QL33	9101	A	S*	C		0.157	L		21.38	A	0.24		A		0.20		31.73		0.756382		0.07	0.21	2	0		

0	2017 QR35	2017 QR35	9101	A	S*	C		0.026	M		25.3	A	0.24		A		0.20									0		

0	2017 QT1	2017 QT1	9101	A	S*	C		0.014	M		26.7	A	0.24		A		0.20		0.77		31.168831			0.78	2	0		

0	2017 QU17	2017 QU17	9101	A	S*	C		0.018	M		26.1	A	0.24		A		0.20	>	5		4.800000	>		0.2	2	0		D

0	2017 QW1	2017 QW1	9101	A	S*	C		0.017	M		26.2	A	0.24		A		0.20		0.0987		99.999999			0.30	2	0		D

0	2017 QX1	2017 QX1	9101	A	S*	C		0.033	M		24.8	A	0.24		A		0.20		1.34		17.910448			1.11	3	0		

0	2017 RB	2017 RB	9101	A	S*	C		0.007	M		28.1	A	0.24		A		0.20									0		

0	2017 RB16	2017 RB16	9101	A	S*	C		0.023	M		25.6	A	0.24		A		0.20									0		

0	2017 RN17	2017 RN17	9101	A	S*	C		0.136	M		21.7	M	0.15		A		0.20									0		NI

0	2017 RS2	2017 RS2	9101	A	S*	C		0.016	M		26.4	A	0.24		A		0.20									0		

0	2017 RU2	2017 RU2	9101	A	S*	C		0.023	M		25.6	A	0.24		A		0.20									0		

0	2017 RV2	2017 RV2	9101	A	S*	C		0.017	M		26.23	A	0.24		A		0.20									0		

0	2017 ST14	2017 ST14	9101	A	S*	C		0.059	M		23.5	A	0.24		A		0.20									0		NI

0	2017 UC3	2017 UC3	9101	A	S*	C		0.086	M		22.7	A	0.24		A		0.20									0		NI

0	2017 UK8	2017 UK8	9101	A	S*	C		0.007	M		28.2	A	0.24		A		0.20		0.0086309		99.999999			1.3	3	0		

0	2017 UQ4	2017 UQ4	9101	A	S*	C		0.047	M		24.0	M	0.15		A		0.20									0		NI

0	2017 VA15	2017 VA15	9101	A	S*	C		0.028	M		25.1	A	0.24		A		0.20									0		

0	2017 VC	2017 VC	9101	A	S*	C		0.068	M		23.2	A	0.24		A		0.20		0.118409		99.999999			0.46	3	0		

0	2017 VC14	2017 VC14	9101	A	S*	C		0.007	M		28.2	A	0.24		A		0.20									0		

0	2017 VG1	2017 VG1	9101	A	S*	C		0.038	T		24.47	A	0.24		A		0.20		0.47376		50.658561			0.34	3	0		

0	2017 VT14	2017 VT14	9101	A	S*	C		0.073	L		23.05	A	0.15		A		0.20		4.040		5.940594			1.00	3-	0		

0	2017 VU	2017 VU	9101	A	S*	C		0.081	T		22.81	L	0.6		A		0.20		3.360		7.142857			0.10	2-	0		

0	2017 VV12	2017 VV12	9101	A	S*	C		0.007	M		28.0	A	0.24		A		0.20									0		

0	2017 VY13	2017 VY13	9101	A	S*	C		0.016	M		26.4	A	0.24		A		0.20									0		

0	2017 VZ14	2017 VZ14	9101	A	S*	C		0.028	M		25.1	A	0.24		A		0.20									0		

0	2017 WK14	2017 WK14	9101	A	S*	C		0.130	M		21.8	A	0.24		A		0.20									0		NI

0	2017 WX12	2017 WX12	9101	A	S*	C		0.113	L		22.13	A	0.24		A		0.20		16.232		1.478561		0.28	0.31	3	0		

0	2017 XO2	2017 XO2	9101	A	S*	C		0.098	M		22.4	A	0.24		A		0.20									0		NI

0	2017 XS	2017 XS	9101	A	S*	C		0.084	L		22.74	A	0.24		A		0.20		6.377		3.763525			0.15	2	0		

0	2017 YF7	2017 YF7	9101	A	S*	C		0.057	M		23.6	A	0.24		A		0.20									0		

0	2017 YR3	2017 YR3	9101	A	S*	C		0.026	M		25.3	A	0.24		A		0.20									0		

0	2017 YW3	2017 YW3	9101	A	S*	C		0.015	M		26.5	A	0.24		A		0.20									0		

0	2018 AE3	2018 AE3	9101	A	S*	C		0.156	M		21.4	M	0.15		A		0.20									0		NI

0	2018 AE4	2018 AE4	9101	A	S*	C		0.034	M		24.7	A	0.24		A		0.20									0		NI

0	2018 AF3	2018 AF3	9101	A	S*	C		0.082	M		22.8	A	0.24		A		0.20									0		

0	2018 AJ	2018 AJ	9101	A	S*	C		0.037	M		24.5	A	0.24		A		0.20		0.6722		35.703660			1.09	3	0		T

0	2018 AO18	2018 AO18	9101	A	S*	C		0.149	L		21.50	L	0.15		A		0.20		1.85660		12.926856			1.79	3	0		N

0	2018 AQ2	2018 AQ2	9101	A	S*	C		0.113	M		22.1	A	0.24		A		0.20		7.82		3.069054			0.27	1+	0		

0	2018 BG1	2018 BG1	9101	A	S*	C		0.024	M		25.5	A	0.24		A		0.20									0		

0	2018 BT6	2018 BT6	9101	A	S*	C		0.137	L		21.68	A	0.24		A		0.20		16.89		1.420959			0.74	2+	0		T

0	2018 CB	2018 CB	9101	A	S*	C		0.020	M		25.9	A	0.24		A		0.20		0.089241		99.999999		0.24	0.30	3	0		

0	2018 CZ2	2018 CZ2	9101	A	S*	C		0.156	M		21.4	A	0.24		A		0.20									0		NI

0	2018 DT	2018 DT	9101	A	S*	C		0.011	M		27.1	A	0.24		A		0.20									0		

0	2018 DY3	2018 DY3	9101	A	S*	C		0.022	M		25.7	A	0.24		A		0.20									0		

0	2018 EB	2018 EB	9101	A	S*	L		0.130	L		21.8	A	0.24		A		0.20		3.16		7.594937			0.26	2	0	B	A

0	2018 EC9	2018 EC9	9101	A	S*	C		0.045	M		24.1	M	0.15		A		0.20									0		NI

0	2018 EE	2018 EE	9101	A	S*	C		0.130	M		21.8	A	0.24		A		0.20									0		NI

0	2018 EH	2018 EH	9101	A	S*	C		0.039	M		24.4	A	0.24		A		0.20									0		

0	2018 EJ4	2018 EJ4	9101	A	S*	C		0.156	M		21.4	A	0.24		A		0.20		7.485		3.206413		0.30	0.38	2	0		4A

0	2018 GE3	2018 GE3	9101	A	S*	C		0.052	M		23.8	A	0.24		A		0.20		0.304097		78.922186		0.92	0.93	3	0		

0	2018 JK3	2018 JK3	9101	A	S*	C		0.136	M		21.7	A	0.24		A		0.20	D		Flat		<		0.10		0		

0	2018 JW1	2018 JW1	9101	A	S*	C		0.098	M		22.4	M	0.15		A		0.20									0		NI

0	2018 JX	2018 JX	9101	A	S*	C		0.062	M		23.4	A	0.24		A		0.20		0.057637		99.999999			0.31	3	0		

0	2018 KF1	2018 KF1	9101	A	S*	C		0.021	M		25.8	M	0.24		A		0.20		0.0317410		99.999999			1.3	3	0		

0	2018 LK	2018 LK	9101	A	S*	C		0.133	M		21.75	A	0.24		A		0.20		0.122960		99.999999		0.27	0.55	3	0		

0	2018 LN2	2018 LN2	9101	A	S*	C		0.068	M		23.2	M	0.15		A		0.20									0		NI

0	2018 LQ2	2018 LQ2	9101	A	S*	C		0.031	M		24.9	A	0.24		A		0.20		0.47185		50.863622			0.42	3	0		

0	2018 ML8	2018 ML8	9101	A	S*	C		0.124	M		21.9	M	0.15		A		0.20									0		NI

0	2018 NT1	2018 NT1	9101	A	S*	C		0.124	M		21.9	M	0.15		A		0.20									0		NI

0	2018 QN1	2018 QN1	9101	A	S*	C		0.156	M		21.4	A	0.24		A		0.20		15.32		1.566580		0.14	0.17	2	0		

0	2018 QT1	2018 QT1	9101	A	S*	C		0.103	M		22.3	M	0.15		A		0.20									0		NI

0	2018 QU1	2018 QU1	9101	A	S*	C		0.082	M		22.8	A	0.24		A		0.20		7.43		3.230148			0.28	3-	0		

0	2018 RC	2018 RC	9101	A	S*	C		0.031	M		24.9	A	0.24		A		0.20		0.16548		99.999999			0.57	3	0		T

0	2018 RQ2	2018 RQ2	9101	A	S*	C		0.078	M		22.9	A	0.24		A		0.20		8.58		2.797203			0.13	2	0		A

0	2018 TD4	2018 TD4	9101	A	S*	C		0.118	M		22.0	A	0.24		A		0.20									0		NI

0	2018 TS	2018 TS	9101	A	S*	C		0.091	L		22.58	L	0.24		A		0.20		5.602		4.284184			0.88	3	0		N

0	2018 UQ1	2018 UQ1	9101	A	S*	C		0.116	L		22.05	A	0.24		A		0.20		3.9291		6.108269		0.65	0.88	3	0		

0	2018 UQ2	2018 UQ2	9101	A	S*	C		0.124	M		21.9	A	0.24		A		0.20									0		NI

0	2018 UY1	2018 UY1	9101	A	S*	C		0.045	M		24.1	A	0.24		A		0.20		0.02723		99.999999		0.22	0.42	2	0		N

0	2018 VN3	2018 VN3	9101	A	S*	C		0.138	T		21.66	A	0.24		A		0.20		9		2.666667		0.30	0.86	2	0		

0	2018 WD1	2018 WD1	9101	A	S*	C		0.025	M		25.4	M	0.15		A		0.20									0		NI

0	2018 XA	2018 XA	9101	A	S*	C		0.054	M		23.7	A	0.24		A		0.20		3.6352		6.602113			0.58	3-	0		

0	2018 XU6	2018 XU6	9101	A	S*	C		0.084	L		22.31	L	0.43		A		0.3		30.599		0.784339			1.21	3	0		

0	2018 XY2	2018 XY2	9101	A	S*	C		0.092	L		22.54	L	0.33		A		0.20		4.7147		5.090462			1.49	3	0		N

0	2018 XZ2	2018 XZ2	9101	A	S*	C		0.142	M		21.6	A	0.24		A		0.20									0		NI

0	2019 AW4	2019 AW4	9101	A	S*	C		0.152	T		21.45	L	0.24		A		0.20		2.2236		10.793308			0.40	2+	0		

0	2019 BE5	2019 BE5	9101	A	S*	C		0.028	M		25.1	A	0.24		A		0.20		0.0033276		99.999999			1.6	3	0		

0	2019 BF5	2019 BF5	9101	A	S*	C		0.112	L		21.67	L	0.43		A		0.3		7.709		3.113244			0.40	3-	0		

0	2019 BG1	2019 BG1	9101	A	S*	C		0.073	T		23.04	A	0.24		A		0.20		0.12080		99.999999			0.33	3-	0		

0	2019 CD5	2019 CD5	9101	A	S*	C		0.112	L		22.12	A	0.24		A		0.20		30.25		0.793388			0.27	3-	0		

0	2019 CE5	2019 CE5	9101	A	S*	C		0.055	T		23.66	A	0.24		A		0.20		0.23553		99.999999			0.34	3	0		T

0	2019 CL2	2019 CL2	9101	A	S*	C		0.065	M		23.3	A	0.24		A		0.20									0		NI

0	2019 DD2	2019 DD2	9101	A	S*	C		0.142	M		21.6	M	0.15		A		0.20									0		NI

0	2019 DN	2019 DN	9101	A	S*	C		0.083	L		22.77	A	0.24		A		0.20		4.135		5.804111			0.97	3	0		T

0	2019 EA2	2019 EA2	9101	A	S*	C		0.021	M		25.8	A	0.24		A		0.20		0.02882		99.999999			0.57	2	0		

0	2019 ER1	2019 ER1	9101	A	S*	C		0.057	M		23.6	M	0.15		A		0.20									0		NI

0	2019 FD	2019 FD	9101	A	S*	C		0.065	M		23.3	A	0.24		A		0.20									0		NI

0	2019 FP2	2019 FP2	9101	A	S*	C		0.108	M		22.2	A	0.24		A		0.20									0		

0	2019 JR7	2019 JR7	9101	A	S*	C		0.113	M		22.1	M	0.15		A		0.20									0		NI

0	2019 JU5	2019 JU5	9101	A	S*	C		0.047	M		24.0	A	0.24		A		0.20									0		NI

0	2019 JX7	2019 JX7	9101	A	S*	C		0.149	M		21.5	A	0.24		A		0.20		14.09		1.703336			0.60	3-	0		

0	2019 KC	2019 KC	9101	A	S*	C		0.098	M		22.4	M	0.15		A		0.20									0		NI

0	2019 KZ3	2019 KZ3	9101	A	S*	C		0.043	M		24.2	A	0.24		A		0.20		0.393684		60.962599			1.40	3	0		

0	2019 MB4	2019 MB4	9101	A	S*	C		0.019	M		26.0	A	0.24		A		0.20		0.134411		99.999999			0.55	3	0		

0	2019 NC1	2019 NC1	9101	A	S*	C		0.137	T		21.68	L	0.24		A		0.20		13.91		1.725377		0.55	1.26	2	0		

0	2019 ND7	2019 ND7	9101	A	S*	C		0.156	M		21.4	A	0.24		A		0.20									0		NI

0	2019 NJ5	2019 NJ5	9101	A	S*	C		0.063	T		23.36	A	0.24		A		0.20		7.2		3.333333			0.74	2	0		

0	2019 NN3	2019 NN3	9101	A	S*	C		0.034	M		24.7	A	0.24		A		0.20		0.03750		99.999999			0.98	3-	0		

0	2019 OM	2019 OM	9101	A	S*	C		0.090	M		22.6	A	0.24		A		0.20		15.83		1.516109			0.39	2	0		

0	2019 QD6	2019 QD6	9101	A	S*	C		0.142	M		21.6	M	0.15		A		0.20									0		NI

0	2019 RC	2019 RC	9101	A	S*	C		0.130	M		21.8	A	0.24		A		0.20		9.73		2.466598			0.54	2+	0		

0	2019 UC	2019 UC	9101	A	S*	C		0.044	L		24.15	A	0.24		A		0.20		0.074231		99.999999		0.10	0.11	2	0		

0	2019 UD13	2019 UD13	9101	A	S*	C		0.059	M		23.5	A	0.24		A		0.20		0.07067		99.999999			0.24	2	0		

0	2019 UD4	2019 UD4	9101	A	S*	C		0.069	M		23.18	M	0.24		A		0.20		3.80		6.315789			0.69	2	0		T?

0	2019 UN12	2019 UN12	9101	A	S*	C		0.120	L		21.96	A	0.24		A		0.20		0.13270		99.999999			0.27	2+	0		

0	2019 UR12	2019 UR12	9101	A	S*	C		0.043	M		24.2	A	0.24		A		0.20		0.2466		97.323601			0.33	2+	0		

0	2019 WC5	2019 WC5	9101	A	S*	C		0.090	L		22.60	A	0.24		A		0.20		0.293230		81.847014			0.65	3	0		

0	2019 WH1	2019 WH1	9101	A	S*	C		0.149	M		21.5	M	0.15		A		0.20									0		NI

0	2019 WV	2019 WV	9101	A	S*	C		0.026	T		25.27	A	0.24		A		0.20		1.25276		19.157700			0.93	2+	0		T

0	2019 WV4	2019 WV4	9101	A	S*	C		0.062	M		23.4	M	0.15		A		0.20									0		NI

0	2019 XN1	2019 XN1	9101	A	S*	C		0.130	L		21.79	L	0.24		A		0.20		0.9455		25.383395			0.09	2+	0		

0	2019 YW2	2019 YW2	9101	A	S*	C		0.042	T		24.25	A	0.24		A		0.20		0.7390		32.476319			0.16	2	0		

0	2020 AD3	2020 AD3	9101	A	S*	C		0.137	T		21.68	L	0.24		A		0.20		8.434		2.845625			0.83	2+	0		

0	2020 BJ4	2020 BJ4	9101	A	S*	C		0.124	M		21.89	M	0.15		A		0.20									0		NI

0	2020 BN11	2020 BN11	9101	A	S*	C		0.090	M		22.6	M	0.15		A		0.20									0		NI

0	2020 BZ11	2020 BZ11	9101	A	S*	C		0.108	M		22.2	A	0.24		A		0.20									0		

0	2020 DD	2020 DD	9101	A	S*	C		0.059	M		23.5	A	0.24		A		0.20		6.24		3.846154			0.68	2+	0		

0	2020 DM4	2020 DM4	9101	A	S*	C		0.142	L		21.61	A	0.24		A		0.20		6.6655		3.600630			0.30	3-	0		

